id_cliente,tipo_documento,numero_documento,nombre,apellido,direccion,ciudad,telefono,email,fecha_registro,estado_cliente
7096,CC,20272349,Mateo,Castaño Martinez,Calle 62 #106-5,Medellin,31208382,mateo.castañomartinez909@correo.com,2025-12-15,activo
7097,CC,70813229,Diana,Torres Ramirez,Calle 101 #36-36,Bogota,36782140,diana.torresramirez873@correo.com,2024-04-08,activo
7098,CC,40093129,Manuela,Garcia Mejia,Calle 119 #72-82,Cali,33730490,manuela.garciamejia562@correo.com,2025-02-17,activo
7099,CC,10687230,Laura,Torres Diaz,Calle 107 #82-107,Bucaramanga,36768327,laura.torresdiaz831@correo.com,2025-09-08,suspendido
7100,CC,42850097,Jorge,Quintero Bedoya,Calle 64 #97-4,Bogota,33783844,jorge.quinterobedoya388@correo.com,2025-11-14,activo
7101,TI,35216464,Catalina,Gomez Restrepo,Calle 26 #63-93,Cucuta,33865870,catalina.gomezrestrepo693@correo.com,2023-12-30,activo
7102,CC,31538496,Manuela,Torres Giraldo,Calle 34 #25-45,Villavicencio,39286602,manuela.torresgiraldo804@correo.com,2025-01-22,activo
7103,CC,27994868,Maria,Perez Martinez,Calle 102 #34-11,Cali,33744024,maria.perezmartinez65@correo.com,2024-06-27,activo
7104,CC,82089590,Luis,Hernandez Gomez,Calle 106 #44-117,Bogota,39429734,luis.hernandezgomez307@correo.com,2024-11-24,activo
7105,CC,13991099,Juan,Diaz Perez,Calle 75 #30-50,Bogota,32771781,juan.diazperez845@correo.com,2025-09-25,activo
7106,CC,26018479,Laura,Cardona Castro,Calle 108 #92-119,Manizales,31579575,laura.cardonacastro689@correo.com,2026-03-22,activo
7107,CC,79975497,Ana,Quintero Rodriguez,Calle 91 #72-78,Bucaramanga,35604006,ana.quinterorodriguez860@correo.com,2025-08-30,activo
7108,TI,84762985,Daniel,Restrepo Osorio,Calle 82 #8-55,Bogota,36803937,,2025-10-29,inactivo
7109,CC,96911245,Nicolas,Bedoya Castaño,Calle 53 #45-65,Pasto,37066512,nicolas.bedoyacastaño215@correo.com,2025-06-21,activo
7110,CC,84686366,Carlos,Rodriguez Agudelo,Calle 12 #45-116,Bucaramanga,35211067,carlos.rodriguezagudelo288@correo.com,2024-09-23,activo
7111,CC,86591491,Andres,Garcia Rojas,Calle 86 #115-78,Medellin,34339362,andres.garciarojas766@correo.com,2026-03-28,activo
7112,CE,38298618,Maria,Bedoya Castro,Calle 65 #1-57,Cartagena,33556715,maria.bedoyacastro612@correo.com,2023-11-23,activo
7113,CC,56589152,Juan,Giraldo Torres,Calle 78 #20-119,Medellin,35903080,juan.giraldotorres458@correo.com,2025-04-15,activo
7114,CC,89726484,Mateo,Castaño Garcia,Calle 40 #55-52,Pereira,33323365,mateo.castañogarcia460@correo.com,2025-04-29,activo
7115,CC,92152799,Andrea,Agudelo Castro,Calle 2 #1-53,Cali,32946584,andrea.agudelocastro310@correo.com,2024-10-15,activo
7116,CC,37762813,Ana,Sanchez Sanchez,Calle 24 #103-73,Pasto,38941546,ana.sanchezsanchez709@correo.com,2024-05-17,activo
7117,CC,51199660,Diana,Mejia Osorio,Calle 49 #43-71,Bogota,36072041,diana.mejiaosorio99@correo.com,2025-09-10,activo
7118,NIT,34845941,Miguel,Martinez Molina,Calle 59 #12-62,Medellin,38318164,,2024-10-29,activo
7119,CC,72449978,Camilo,Mejia Garcia,Calle 108 #103-88,Bogota,35796483,camilo.mejiagarcia443@correo.com,2025-02-24,activo
7120,CE,90346990,Luis,Mejia Ortiz,Calle 53 #49-22,Pereira,39059955,luis.mejiaortiz477@correo.com,2024-02-04,activo
7121,CC,82787276,Natalia,Jimenez Molina,Calle 3 #22-80,Barranquilla,32369420,natalia.jimenezmolina882@correo.com,2024-03-27,activo
7122,CC,39116344,David,Rodriguez Castaño,Calle 67 #15-4,Medellin,38630712,david.rodriguezcastaño370@correo.com,2024-05-27,activo
7123,CE,63019724,Nicolas,Gomez Morales,Calle 81 #51-117,Barranquilla,34098218,nicolas.gomezmorales805@correo.com,2025-04-15,activo
7124,CC,98531244,Miguel,Arango Arango,Calle 100 #49-12,Manizales,34919060,miguel.arangoarango43@correo.com,2024-04-25,activo
7125,NIT,92657136,Jorge,Molina Cardona,Calle 18 #12-68,Pereira,38400413,jorge.molinacardona701@correo.com,2024-09-04,activo
7126,CC,31854255,Jose,Ramirez Jimenez,Calle 73 #11-80,Cartagena,31746954,jose.ramirezjimenez803@correo.com,2025-01-16,inactivo
7127,CC,24993451,Mateo,Perez Bedoya,Calle 61 #13-116,Cali,33983035,mateo.perezbedoya665@correo.com,2026-02-08,activo
7128,CC,54950039,Luis,Quintero Mejia,Calle 76 #30-2,Bucaramanga,36715980,luis.quinteromejia200@correo.com,2024-01-07,suspendido
7129,CC,74985223,Jose,Diaz Rodriguez,Calle 102 #81-68,Bogota,38933261,jose.diazrodriguez880@correo.com,2023-12-16,activo
7130,CC,47580696,Santiago,Giraldo Bedoya,Calle 7 #51-78,Medellin,33242567,santiago.giraldobedoya214@correo.com,2025-08-12,suspendido
7131,CC,11808689,Nicolas,Morales Perez,Calle 5 #95-10,Pasto,34992790,nicolas.moralesperez750@correo.com,2024-11-18,activo
7132,CC,60367772,Valentina,Molina Castaño,Calle 85 #6-41,Cucuta,33044466,,2025-12-03,activo
7133,TI,60692545,Jorge,Castro Jimenez,Calle 22 #104-99,Manizales,32330275,jorge.castrojimenez682@correo.com,2024-04-30,activo
7134,CC,51784078,Yuliana,Ramirez Molina,Calle 50 #71-55,Cartagena,39897917,yuliana.ramirezmolina379@correo.com,2024-07-12,activo
7135,CC,15942591,Isabella,Vargas Jimenez,Calle 55 #70-23,Medellin,33031199,isabella.vargasjimenez289@correo.com,2025-11-06,inactivo
7136,TI,41670929,Sebastian,Lopez Restrepo,Calle 92 #82-94,Medellin,37822298,sebastian.lopezrestrepo717@correo.com,2023-12-30,activo
7137,TI,16588692,Camilo,Rodriguez Osorio,Calle 102 #18-78,Medellin,39808059,camilo.rodriguezosorio170@correo.com,2024-06-19,activo
7138,CC,15243019,Alejandra,Rodriguez Castaño,Calle 27 #103-38,Monteria,32131864,alejandra.rodriguezcastaño764@correo.com,2026-01-20,activo
7139,CC,44874354,Sara,Restrepo Jimenez,Calle 77 #65-30,Bucaramanga,39268450,sara.restrepojimenez518@correo.com,2025-01-29,activo
7140,CC,23100955,Jose,Lopez Morales,Calle 36 #48-116,Cali,35127447,jose.lopezmorales27@correo.com,2024-11-06,activo
7141,NIT,61190956,Alejandra,Garcia Arango,Calle 21 #56-20,Medellin,37103233,alejandra.garciaarango537@correo.com,2025-04-06,activo
7142,CC,47641178,Sebastian,Giraldo Garcia,Calle 50 #57-114,Barranquilla,32567087,sebastian.giraldogarcia481@correo.com,2025-01-07,activo
7143,NIT,12495263,Camilo,Ortiz Osorio,Calle 73 #15-28,Bogota,35821233,camilo.ortizosorio37@correo.com,2024-04-10,activo
7144,CC,63177294,Camilo,Vargas Castaño,Calle 11 #63-93,Bogota,31729750,camilo.vargascastaño622@correo.com,2024-11-11,activo
7145,CE,48731943,Valentina,Molina Morales,Calle 10 #67-72,Medellin,35842532,valentina.molinamorales723@correo.com,2024-09-04,activo
7146,TI,52937913,Maria,Castro Sanchez,Calle 21 #5-105,Barranquilla,35838964,maria.castrosanchez75@correo.com,2025-04-01,activo
7147,CC,33969161,Sebastian,Martinez Perez,Calle 83 #41-91,Bogota,38022622,sebastian.martinezperez342@correo.com,2025-04-03,activo
7148,CC,16263384,Jorge,Ramirez Perez,Calle 72 #90-37,Bogota,36844827,jorge.ramirezperez267@correo.com,2025-06-03,activo
7149,TI,80718541,Andrea,Molina Morales,Calle 82 #60-114,Pereira,32837930,andrea.molinamorales856@correo.com,2024-07-28,activo
7150,CC,91865915,Felipe,Molina Martinez,Calle 99 #35-16,Armenia,33792605,,2024-07-15,activo
7151,NIT,33609265,Alejandra,Gomez Diaz,Calle 59 #78-72,Cali,33426202,alejandra.gomezdiaz903@correo.com,2024-01-28,activo
7152,CC,77602674,Julian,Gomez Hernandez,Calle 39 #94-97,Bogota,37124470,julian.gomezhernandez665@correo.com,2026-04-11,inactivo
7153,CC,66304952,Mateo,Rojas Castaño,Calle 30 #79-41,Bogota,31111249,mateo.rojascastaño976@correo.com,2024-12-17,inactivo
7154,CC,13525083,Sofia,Mejia Morales,Calle 19 #101-81,Monteria,36312474,sofia.mejiamorales343@correo.com,2024-10-16,activo
7155,NIT,98658964,Luis,Garcia Sanchez,Calle 115 #38-84,Medellin,36014005,luis.garciasanchez252@correo.com,2025-02-15,activo
7156,CC,25597709,Natalia,Jimenez Osorio,Calle 98 #43-86,Bogota,34085109,natalia.jimenezosorio324@correo.com,2025-10-28,inactivo
7157,CC,56974103,Carlos,Rodriguez Garcia,Calle 85 #119-2,Medellin,34187637,,2025-07-03,inactivo
7158,CC,77785692,Laura,Vargas Vargas,Calle 79 #24-57,Cali,34821464,laura.vargasvargas742@correo.com,2023-12-20,activo
7159,CC,39230913,Tatiana,Ortiz Quintero,Calle 16 #24-6,Ibague,37045924,,2024-07-22,activo
7160,CC,20462483,Isabella,Jimenez Garcia,Calle 6 #88-65,Cartagena,34240706,isabella.jimenezgarcia873@correo.com,2024-06-15,activo
7161,NIT,62742478,Daniel,Morales Morales,Calle 43 #89-28,Cali,37772531,,2024-03-15,activo
7162,CC,55494549,Andrea,Castaño Rojas,Calle 82 #38-51,Barranquilla,32285193,andrea.castañorojas872@correo.com,2025-01-01,activo
7163,CC,68199572,Catalina,Molina Castro,Calle 89 #23-111,Bogota,32185049,,2025-09-25,activo
7164,CC,36310430,Luisa,Morales Diaz,Calle 106 #111-72,Bogota,39118754,,2025-11-18,suspendido
7165,NIT,50439354,Catalina,Agudelo Bedoya,Calle 66 #82-60,Bogota,33911187,catalina.agudelobedoya303@correo.com,2024-08-29,activo
7166,TI,87655002,Camilo,Rojas Rodriguez,Calle 48 #107-40,Cartagena,38486533,camilo.rojasrodriguez142@correo.com,2025-04-04,activo
7167,CE,31346550,Diana,Martinez Gomez,Calle 16 #24-71,Cali,35063289,diana.martinezgomez630@correo.com,2023-11-15,activo
7168,CC,26920405,Daniel,Restrepo Ortiz,Calle 81 #71-87,Cali,32576314,daniel.restrepoortiz927@correo.com,2025-06-22,activo
7169,TI,55298629,Tatiana,Cardona Molina,Calle 71 #108-104,Medellin,34657994,tatiana.cardonamolina67@correo.com,2024-03-18,activo
7170,CC,24774862,Luis,Bedoya Mejia,Calle 104 #32-76,Bogota,32778220,luis.bedoyamejia134@correo.com,2024-04-07,suspendido
7171,NIT,83074330,Paola,Ramirez Sanchez,Calle 101 #47-13,Ibague,35290731,paola.ramirezsanchez524@correo.com,2023-12-06,activo
7172,CC,68511223,Juan,Osorio Rodriguez,Calle 62 #73-7,Pasto,36194376,juan.osoriorodriguez592@correo.com,2024-11-26,activo
7173,NIT,25890284,Sebastian,Diaz Jimenez,Calle 35 #90-79,Medellin,37588983,sebastian.diazjimenez941@correo.com,2024-06-28,activo
7174,CC,98456333,Luisa,Bedoya Rojas,Calle 49 #41-111,Villavicencio,34709434,luisa.bedoyarojas867@correo.com,2024-08-25,activo
7175,CC,49436203,Mateo,Torres Diaz,Calle 77 #10-76,Bogota,33750373,mateo.torresdiaz238@correo.com,2025-02-25,activo
7176,CC,45860313,Natalia,Ortiz Restrepo,Calle 71 #76-4,Bogota,32846054,natalia.ortizrestrepo595@correo.com,2025-07-14,activo
7177,CC,90112146,Santiago,Agudelo Morales,Calle 19 #99-57,Cali,31757676,santiago.agudelomorales171@correo.com,2026-03-11,suspendido
7178,CC,40047008,Nicolas,Rodriguez Molina,Calle 5 #43-92,Bogota,33895529,nicolas.rodriguezmolina301@correo.com,2025-02-17,activo
7179,NIT,69087915,Ana,Martinez Jimenez,Calle 67 #62-83,Medellin,35647328,ana.martinezjimenez985@correo.com,2025-11-15,activo
7180,CE,60839876,Tatiana,Castro Lopez,Calle 20 #53-7,Bogota,31362924,tatiana.castrolopez133@correo.com,2025-01-08,activo
7181,CC,62127801,Yuliana,Lopez Mejia,Calle 45 #14-54,Bucaramanga,31690366,yuliana.lopezmejia926@correo.com,2024-06-19,activo
7182,CC,39968635,Daniel,Castro Agudelo,Calle 37 #110-97,Manizales,32549178,daniel.castroagudelo939@correo.com,2024-01-05,activo
7183,CC,10458813,Valentina,Giraldo Morales,Calle 56 #86-48,Bucaramanga,36059289,valentina.giraldomorales603@correo.com,2023-12-09,activo
7184,CC,31654169,Kevin,Hernandez Molina,Calle 91 #29-47,Manizales,37364604,kevin.hernandezmolina545@correo.com,2024-02-08,activo
7185,CC,55935873,Paula,Ramirez Martinez,Calle 75 #50-102,Bogota,35870163,paula.ramirezmartinez198@correo.com,2024-09-09,activo
7186,CC,64623522,Santiago,Martinez Agudelo,Calle 56 #53-66,Bogota,35095297,santiago.martinezagudelo968@correo.com,2024-12-22,activo
7187,CE,90098931,Sofia,Lopez Lopez,Calle 80 #19-39,Cali,33738310,sofia.lopezlopez458@correo.com,2024-04-19,suspendido
7188,CC,11264312,Kevin,Cardona Restrepo,Calle 38 #46-17,Bogota,31094972,kevin.cardonarestrepo989@correo.com,2025-06-20,activo
7189,CC,29278907,Alejandra,Agudelo Perez,Calle 110 #73-41,Bogota,38682225,,2024-06-10,activo
7190,CC,60819377,Diana,Rodriguez Torres,Calle 60 #112-8,Pereira,35361002,diana.rodrigueztorres642@correo.com,2023-11-13,activo
7191,CE,82911632,Jose,Vargas Rojas,Calle 45 #65-56,Medellin,33586852,jose.vargasrojas205@correo.com,2024-11-28,activo
7192,NIT,40862929,Julian,Morales Agudelo,Calle 56 #103-87,Cucuta,35611459,julian.moralesagudelo280@correo.com,2026-03-16,activo
7193,CC,52264206,Jorge,Perez Garcia,Calle 31 #64-111,Cali,36856702,jorge.perezgarcia432@correo.com,2024-05-21,activo
7194,CC,66540654,Yuliana,Jimenez Martinez,Calle 93 #7-95,Medellin,31518750,yuliana.jimenezmartinez540@correo.com,2023-11-27,activo
7195,NIT,98317015,Tatiana,Mejia Castro,Calle 68 #47-48,Santa Marta,35063577,tatiana.mejiacastro620@correo.com,2025-03-22,activo
7196,CE,81523115,Julian,Osorio Ortiz,Calle 32 #11-102,Bogota,35551622,julian.osorioortiz262@correo.com,2024-11-22,activo
7197,CC,96360247,Daniel,Ramirez Gomez,Calle 97 #24-43,Armenia,37307544,daniel.ramirezgomez582@correo.com,2025-09-27,activo
7198,CC,47258177,Jorge,Rodriguez Ramirez,Calle 2 #56-91,Cartagena,36728881,jorge.rodriguezramirez132@correo.com,2024-09-15,activo
7199,NIT,66879008,Valentina,Torres Castaño,Calle 67 #18-107,Bucaramanga,33715511,valentina.torrescastaño362@correo.com,2024-01-18,activo
7200,CC,56442974,Kevin,Gomez Quintero,Calle 9 #25-113,Bogota,32617892,kevin.gomezquintero72@correo.com,2024-04-02,activo
7201,CC,27377552,David,Lopez Agudelo,Calle 77 #97-5,Cali,35062067,david.lopezagudelo951@correo.com,2024-07-09,activo
7202,CC,22942830,Carlos,Ortiz Ortiz,Calle 100 #109-102,Cali,35020631,carlos.ortizortiz877@correo.com,2024-06-29,activo
7203,NIT,82175231,Carlos,Agudelo Castaño,Calle 11 #76-101,Medellin,38215049,carlos.agudelocastaño634@correo.com,2024-05-21,activo
7204,CC,24709701,Julian,Ortiz Martinez,Calle 76 #77-7,Medellin,37655059,,2024-04-04,inactivo
7205,CE,91786754,Daniel,Arango Sanchez,Calle 60 #46-28,Bogota,33442680,daniel.arangosanchez790@correo.com,2024-01-12,activo
7206,CC,82118566,Carlos,Restrepo Diaz,Calle 31 #113-83,Cucuta,39522847,,2024-11-29,activo
7207,CC,62310356,David,Mejia Lopez,Calle 76 #21-87,Medellin,39414783,david.mejialopez911@correo.com,2024-02-08,activo
7208,CC,95018237,Andres,Garcia Lopez,Calle 22 #15-119,Medellin,38352162,andres.garcialopez356@correo.com,2025-10-25,activo
7209,TI,66516525,Valentina,Sanchez Morales,Calle 20 #56-27,Bogota,33359742,,2026-02-07,activo
7210,NIT,69140808,Nicolas,Ortiz Restrepo,Calle 105 #16-15,Bogota,32403484,nicolas.ortizrestrepo852@correo.com,2024-05-20,activo
7211,CE,86490868,Kevin,Restrepo Torres,Calle 67 #50-88,Bogota,36128879,kevin.restrepotorres615@correo.com,2024-11-17,activo
7212,NIT,18117846,Manuela,Diaz Restrepo,Calle 34 #50-98,Bogota,38698468,,2024-08-05,activo
7213,NIT,52788337,Felipe,Garcia Bedoya,Calle 105 #102-74,Cucuta,32528952,felipe.garciabedoya963@correo.com,2024-02-21,activo
7214,TI,17480348,Paola,Arango Osorio,Calle 112 #108-23,Medellin,35413095,paola.arangoosorio854@correo.com,2025-10-12,suspendido
7215,CC,40209192,Sebastian,Ortiz Cardona,Calle 95 #93-87,Bucaramanga,36231298,,2024-02-17,activo
7216,CC,56414986,Sebastian,Molina Arango,Calle 69 #61-16,Medellin,33957354,,2024-04-13,activo
7217,CC,93452575,Alejandra,Castaño Jimenez,Calle 119 #102-95,Pereira,38280679,alejandra.castañojimenez779@correo.com,2025-07-21,activo
7218,CC,97803163,Camilo,Castro Perez,Calle 66 #36-108,Bogota,37841801,,2025-02-14,activo
7219,CC,56963810,Luisa,Sanchez Morales,Calle 55 #68-96,Medellin,39235892,luisa.sanchezmorales767@correo.com,2025-11-24,inactivo
7220,CC,93126956,Maria,Gomez Agudelo,Calle 83 #55-66,Manizales,37655363,maria.gomezagudelo704@correo.com,2025-04-08,activo
7221,CE,14393399,Felipe,Ramirez Bedoya,Calle 89 #83-100,Manizales,35560016,felipe.ramirezbedoya237@correo.com,2024-09-15,activo
7222,CE,47317064,Natalia,Vargas Lopez,Calle 115 #11-93,Cartagena,31638018,,2026-02-20,activo
7223,CC,70744522,Julian,Restrepo Restrepo,Calle 38 #59-37,Medellin,38427049,julian.restreporestrepo446@correo.com,2024-11-22,activo
7224,NIT,36623502,Andres,Arango Restrepo,Calle 26 #117-35,Pasto,34288326,andres.arangorestrepo201@correo.com,2024-06-29,activo
7225,NIT,15986916,Sara,Quintero Martinez,Calle 49 #86-88,Medellin,31607789,sara.quinteromartinez173@correo.com,2026-01-06,activo
7226,TI,14760544,Tatiana,Giraldo Lopez,Calle 55 #85-109,Ibague,38928835,tatiana.giraldolopez21@correo.com,2024-01-18,activo
7227,CC,60275400,Jose,Perez Giraldo,Calle 46 #24-84,Cartagena,31423409,jose.perezgiraldo291@correo.com,2026-03-04,activo
7228,CC,71429854,Carlos,Arango Lopez,Calle 88 #23-51,Manizales,37423641,carlos.arangolopez378@correo.com,2024-04-28,activo
7229,CC,11809601,Sofia,Perez Castaño,Calle 22 #79-73,Pasto,36252317,sofia.perezcastaño33@correo.com,2023-12-20,activo
7230,CC,89094116,Juan,Vargas Perez,Calle 91 #110-86,Cali,31562290,,2024-03-12,activo
7231,CC,80661523,Carlos,Mejia Garcia,Calle 18 #86-15,Bogota,39132140,carlos.mejiagarcia749@correo.com,2024-12-19,activo
7232,CC,51911110,Jose,Agudelo Castro,Calle 5 #78-99,Villavicencio,31830498,jose.agudelocastro308@correo.com,2023-11-03,activo
7233,CE,92295307,Maria,Quintero Arango,Calle 109 #99-38,Cucuta,35442675,maria.quinteroarango40@correo.com,2024-09-30,activo
7234,CC,47350959,Laura,Vargas Sanchez,Calle 36 #37-92,Pereira,39715293,laura.vargassanchez861@correo.com,2025-12-18,activo
7235,CC,32979520,Natalia,Rodriguez Vargas,Calle 90 #41-46,Manizales,31231303,natalia.rodriguezvargas899@correo.com,2026-03-31,activo
7236,CC,91531360,Jose,Hernandez Ortiz,Calle 38 #69-64,Villavicencio,38977288,jose.hernandezortiz463@correo.com,2024-02-07,activo
7237,CC,78712930,Valentina,Martinez Lopez,Calle 3 #56-56,Bucaramanga,34469468,valentina.martinezlopez267@correo.com,2023-11-22,activo
7238,CC,10690354,Luisa,Cardona Torres,Calle 82 #48-45,Cartagena,36119382,luisa.cardonatorres44@correo.com,2026-01-10,activo
7239,CE,53071908,Yuliana,Arango Sanchez,Calle 15 #113-79,Bogota,33287812,,2024-03-02,activo
7240,CC,62456302,Nicolas,Lopez Morales,Calle 43 #84-46,Cali,31023572,nicolas.lopezmorales107@correo.com,2026-03-17,activo
7241,CC,64666495,Jorge,Jimenez Rojas,Calle 78 #58-98,Cali,31011108,,2025-09-26,activo
7242,CC,66062227,Julian,Castaño Martinez,Calle 101 #33-28,Santa Marta,32810885,julian.castañomartinez531@correo.com,2024-09-07,activo
7243,CC,95104398,Diana,Garcia Martinez,Calle 103 #59-25,Bogota,32997624,diana.garciamartinez724@correo.com,2025-12-15,activo
7244,CC,61371811,Paula,Jimenez Torres,Calle 111 #110-29,Cartagena,36518794,paula.jimeneztorres611@correo.com,2024-03-30,activo
7245,CC,14847949,Isabella,Vargas Castro,Calle 27 #65-67,Medellin,39369819,,2025-12-22,activo
7246,CC,37752656,Paula,Morales Vargas,Calle 16 #119-11,Pasto,34492436,paula.moralesvargas242@correo.com,2025-05-23,activo
7247,NIT,97681683,Luis,Perez Diaz,Calle 66 #21-8,Medellin,39347250,luis.perezdiaz403@correo.com,2024-03-25,activo
7248,NIT,91415883,Camilo,Garcia Restrepo,Calle 90 #78-81,Cali,39617080,camilo.garciarestrepo571@correo.com,2025-07-27,activo
7249,CC,83420794,Juan,Lopez Arango,Calle 85 #41-16,Manizales,39342750,juan.lopezarango407@correo.com,2025-07-08,activo
7250,CC,48046633,Andres,Cardona Cardona,Calle 57 #85-90,Bogota,31241942,andres.cardonacardona845@correo.com,2025-06-04,activo
7251,NIT,17991235,Manuela,Arango Vargas,Calle 9 #71-108,Bogota,32266655,manuela.arangovargas559@correo.com,2025-04-26,activo
7252,NIT,73584166,Sofia,Ramirez Mejia,Calle 7 #108-36,Medellin,36441890,sofia.ramirezmejia757@correo.com,2024-06-07,activo
7253,CC,98482843,Mateo,Giraldo Molina,Calle 2 #53-88,Pasto,33874323,,2026-02-10,activo
7254,CC,65844822,Laura,Quintero Restrepo,Calle 22 #116-89,Barranquilla,37938698,laura.quinterorestrepo410@correo.com,2025-10-05,activo
7255,CC,88191572,Jorge,Ortiz Bedoya,Calle 51 #114-59,Cali,37956979,jorge.ortizbedoya802@correo.com,2026-02-25,activo
7256,CE,47397302,Andrea,Castaño Cardona,Calle 86 #39-15,Cartagena,39623722,andrea.castañocardona203@correo.com,2023-12-02,activo
7257,CC,34076667,Luis,Ortiz Castro,Calle 9 #85-100,Bogota,39232956,luis.ortizcastro243@correo.com,2024-05-10,inactivo
7258,CE,88716486,Isabella,Osorio Gomez,Calle 18 #113-20,Santa Marta,34384071,isabella.osoriogomez183@correo.com,2024-01-21,activo
7259,CE,33752756,Maria,Restrepo Vargas,Calle 103 #67-46,Cali,31188242,maria.restrepovargas811@correo.com,2025-05-21,activo
7260,CC,32053732,Manuela,Jimenez Ortiz,Calle 36 #112-113,Bogota,33151011,,2024-03-08,activo
7261,CE,75981787,Ana,Hernandez Quintero,Calle 4 #58-103,Pasto,37113257,ana.hernandezquintero50@correo.com,2024-05-21,activo
7262,NIT,45829852,Nicolas,Ortiz Bedoya,Calle 98 #66-114,Cartagena,38325961,,2025-02-09,activo
7263,NIT,40860158,Natalia,Osorio Lopez,Calle 63 #96-90,Pereira,33616459,natalia.osoriolopez325@correo.com,2025-08-15,suspendido
7264,CC,60843580,Felipe,Lopez Lopez,Calle 16 #18-103,Pereira,33942077,felipe.lopezlopez558@correo.com,2024-09-28,activo
7265,CC,49592998,Isabella,Cardona Restrepo,Calle 99 #63-102,Ibague,33184061,,2026-03-05,activo
7266,NIT,96842918,Luisa,Martinez Lopez,Calle 23 #87-11,Cartagena,36597628,luisa.martinezlopez528@correo.com,2024-11-09,activo
7267,CC,57479989,Camilo,Morales Rojas,Calle 46 #71-68,Pasto,31407878,camilo.moralesrojas399@correo.com,2025-01-17,inactivo
7268,CC,22361908,Juan,Restrepo Quintero,Calle 78 #48-16,Cucuta,34762027,juan.restrepoquintero194@correo.com,2023-11-19,activo
7269,CE,53961913,Isabella,Mejia Castro,Calle 29 #36-20,Bogota,36865133,,2024-08-07,activo
7270,CC,23381705,Ana,Sanchez Castro,Calle 100 #105-94,Pereira,37381625,ana.sanchezcastro775@correo.com,2024-05-01,activo
7271,NIT,19878022,Carlos,Agudelo Agudelo,Calle 111 #54-98,Manizales,36382196,carlos.agudeloagudelo760@correo.com,2026-03-21,inactivo
7272,CC,37367640,Carlos,Jimenez Ramirez,Calle 52 #112-14,Cali,35841192,carlos.jimenezramirez456@correo.com,2024-07-21,activo
7273,CC,14436533,Tatiana,Morales Perez,Calle 4 #29-98,Barranquilla,33168084,tatiana.moralesperez797@correo.com,2025-12-16,activo
7274,CC,95300583,Laura,Bedoya Castaño,Calle 106 #68-63,Cali,36190357,laura.bedoyacastaño520@correo.com,2024-02-27,activo
7275,CC,10285115,Catalina,Castaño Agudelo,Calle 67 #43-100,Cucuta,37881617,,2026-02-27,activo
7276,CC,35143468,Daniel,Sanchez Osorio,Calle 56 #93-8,Manizales,32908962,,2025-01-11,activo
7277,TI,93360273,Santiago,Ramirez Martinez,Calle 13 #95-41,Bogota,32923856,santiago.ramirezmartinez163@correo.com,2024-05-08,inactivo
7278,CC,64766831,Andrea,Molina Osorio,Calle 62 #102-106,Bucaramanga,34636673,,2024-05-03,activo
7279,CC,14777179,Luisa,Cardona Ramirez,Calle 111 #76-110,Pereira,38511273,luisa.cardonaramirez132@correo.com,2024-08-23,activo
7280,CE,54105632,Paola,Lopez Ortiz,Calle 95 #90-80,Cucuta,39939807,paola.lopezortiz9@correo.com,2023-11-12,activo
7281,CC,20181440,Sofia,Hernandez Arango,Calle 85 #78-88,Medellin,35790553,sofia.hernandezarango865@correo.com,2024-06-07,activo
7282,NIT,93452505,Ana,Bedoya Garcia,Calle 14 #69-77,Ibague,37451636,,2024-05-16,activo
7283,CC,95963233,Felipe,Martinez Rodriguez,Calle 91 #5-20,Medellin,36823941,felipe.martinezrodriguez819@correo.com,2026-03-15,activo
7284,NIT,28024048,Catalina,Rojas Diaz,Calle 32 #61-43,Bogota,31458149,catalina.rojasdiaz646@correo.com,2025-02-02,suspendido
7285,CC,28853625,Luis,Rodriguez Bedoya,Calle 53 #108-18,Bogota,32936807,luis.rodriguezbedoya848@correo.com,2025-10-01,activo
7286,CC,73011426,Daniel,Ortiz Jimenez,Calle 4 #91-36,Bucaramanga,36993015,daniel.ortizjimenez745@correo.com,2025-04-17,activo
7287,CC,69713465,Carlos,Agudelo Ortiz,Calle 87 #85-102,Bogota,32874139,carlos.agudeloortiz122@correo.com,2024-06-21,activo
7288,CC,87094974,Ana,Gomez Mejia,Calle 99 #82-87,Pereira,39119708,ana.gomezmejia273@correo.com,2025-11-30,activo
7289,NIT,82470271,Manuela,Restrepo Molina,Calle 48 #109-82,Pereira,38072013,manuela.restrepomolina929@correo.com,2025-11-07,inactivo
7290,CE,26715082,Nicolas,Quintero Osorio,Calle 51 #70-19,Bogota,37709776,nicolas.quinteroosorio290@correo.com,2025-10-03,activo
7291,CE,76562953,Kevin,Sanchez Mejia,Calle 103 #17-61,Cartagena,37143862,kevin.sanchezmejia858@correo.com,2025-02-26,inactivo
7292,CC,93924165,Miguel,Garcia Quintero,Calle 108 #7-104,Cartagena,35324304,miguel.garciaquintero356@correo.com,2023-12-22,activo
7293,CC,26023677,Isabella,Osorio Mejia,Calle 68 #69-6,Bucaramanga,33104359,isabella.osoriomejia939@correo.com,2024-11-28,activo
7294,CC,29165595,David,Ortiz Arango,Calle 21 #83-104,Pasto,35979591,david.ortizarango721@correo.com,2025-05-20,activo
7295,NIT,45874984,Sebastian,Agudelo Castaño,Calle 21 #104-52,Barranquilla,35616828,sebastian.agudelocastaño9@correo.com,2024-10-20,activo
